id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
UgwKuDXILTnWSk0jQUp4AaABAg,4,12,"2023-12-22 07:55:53",@TheBaconGodmn1,"I want a full song its so good 🔥🔥🔥",UCDOKEQVFqIVz4Gb1scBu2xw,http://www.youtube.com/@TheBaconGodmn1,0,,
UgwKuDXILTnWSk0jQUp4AaABAg.9ybxrb2L_zw9yj7yyGkPs6,,0,"2023-12-25 02:47:42",@khengbalbuena9078,"tv man",UCcDUVNCNZ_ADrOHuDZvn3VA,http://www.youtube.com/@khengbalbuena9078,1,UgwKuDXILTnWSk0jQUp4AaABAg,@TheBaconGodmn1
UgwKuDXILTnWSk0jQUp4AaABAg.9ybxrb2L_zw9yj80JE1Z60,,0,"2023-12-25 02:48:01",@khengbalbuena9078,"tv woman",UCcDUVNCNZ_ADrOHuDZvn3VA,http://www.youtube.com/@khengbalbuena9078,1,UgwKuDXILTnWSk0jQUp4AaABAg,@TheBaconGodmn1
UgwKuDXILTnWSk0jQUp4AaABAg.9ybxrb2L_zwABWJ8L8-oHO,,0,"2024-12-01 17:15:23",@Battlemekker205,"​@khengbalbuena9078Are you a bot? If you're not and is a kid by a massive chance instead, get out of here along with your brainrot stuff.",UCa70IOSx96RrYzBvCJg5Rdg,http://www.youtube.com/@Battlemekker205,1,UgwKuDXILTnWSk0jQUp4AaABAg,@TheBaconGodmn1
UgwKuDXILTnWSk0jQUp4AaABAg.9ybxrb2L_zwACLx5VLirL7,,1,"2024-12-22 13:13:00",@lutherboy1334,"There's actually a full song! Search Celeste Anyone can be Santa.",UC4zHfKTv54wBsJFAe3NasXA,http://www.youtube.com/@lutherboy1334,1,UgwKuDXILTnWSk0jQUp4AaABAg,@TheBaconGodmn1
UgwwRa4ZEJTR-poN4QF4AaABAg,0,0,"2023-12-22 07:09:38",@ROLANDOCAYANONGJR-pn6vq,Nice,UCxxIK6b6spk2iTBxxDZ-0gQ,http://www.youtube.com/@ROLANDOCAYANONGJR-pn6vq,0,,
UgyRywXxG5wyFnDcoJZ4AaABAg,0,0,"2023-12-22 07:09:27",@ROLANDOCAYANONGJR-pn6vq,"Low idol",UCxxIK6b6spk2iTBxxDZ-0gQ,http://www.youtube.com/@ROLANDOCAYANONGJR-pn6vq,0,,
Ugz4XDeouVRqnzrVs3Z4AaABAg,0,0,"2023-12-22 07:00:16",@MichaelBajaro-lc4yv,Ok,UCqonximysTY-iVkqeBiEQKw,http://www.youtube.com/@MichaelBajaro-lc4yv,0,,
UgxSrXcqnwABeatObR14AaABAg,0,0,"2023-12-22 06:44:05",@mrbob1354,"The low budget version lol. What a let down. No atmosphere to whole ad, will probably be forgotten quicker than it took to make.",UC_sQRR8CliMQHPNTJZbUMCA,http://www.youtube.com/@mrbob1354,0,,
UgzaxDiykEKtXfIpXop4AaABAg,0,0,"2023-12-22 05:07:54",@MRCSSTVZ,"Whos is the singer?",UCPDTNBwoOzZHtq7uZqqtY5Q,http://www.youtube.com/@MRCSSTVZ,0,,
UgwRiWQj620FMovuyHx4AaABAg,0,1,"2023-12-22 03:44:36",@liammayhew1651,"Yea me to",UCvlIF9Eb31QFNZ4mWZuf_eQ,http://www.youtube.com/@liammayhew1651,0,,
Ugzg6Cxt3ld7ZuX4Ieh4AaABAg,0,3,"2023-12-21 23:36:33",@cupcakepie_1207,"Wow! I love coke so much!!❤",UCc-h-o3jAihOAyQgQpcSIOA,http://www.youtube.com/@cupcakepie_1207,0,,
Ugw4HwjPU5uX-LHHdSJ4AaABAg,0,0,"2023-12-21 22:51:24",@ss-ij3up,"Love itt❤❤",UCyYQY-muesuOP1_EXOSvN9w,http://www.youtube.com/@ss-ij3up,0,,
UgwuSgp0P1fWxVKX0Ut4AaABAg,0,0,"2023-12-21 22:35:36",@cjaybalbin2972,"We n",UCNLLPzQYFhRHEfxlt5cAu8g,http://www.youtube.com/@cjaybalbin2972,0,,
Ugxw9QUJHgfLDCqAedZ4AaABAg,0,0,"2023-12-21 22:11:28",@Robsfarming_tv,"Coca cola #1 yan",UCRntB11bRQ7PFM50FoDaYow,http://www.youtube.com/@Robsfarming_tv,0,,
UgwePBT97kgZ0FN6zIV4AaABAg,0,0,"2023-12-21 16:19:29",@JhaicaMaeDoria,"I didnt know this long it was a ad",UCs6Dxzo57MSOanGAH_16ksA,http://www.youtube.com/@JhaicaMaeDoria,0,,
UgyqVe75sunzP7El3y14AaABAg,0,0,"2023-12-21 13:35:39",@xdush,"song is annoying and mediocre, pushing the artist 😂😂",UCHNvntqmeOZFE3tr8mC2PlQ,http://www.youtube.com/@xdush,0,,
UgyyuSAmRgwm3HKCcSd4AaABAg,0,3,"2023-12-21 11:27:11",@galaxyneon6054,"Love this song 😂",UCqbMINb1rAokrsKzaI321Xw,http://www.youtube.com/@galaxyneon6054,0,,
Ugw70TcjGbxG3nyKmCR4AaABAg,1,2,"2023-12-21 06:17:30",@thescreamer1006,"I love it",UC0HmzLJK5O8mXZ_Pndeo0UQ,http://www.youtube.com/@thescreamer1006,0,,
Ugw70TcjGbxG3nyKmCR4AaABAg.9y_Co3xAPRi9yb1fLh61GC,,0,"2023-12-21 23:18:40",@williejoydelatorre7178,Santa,UCG5uKt0m3rpCBNUJXEPElGw,http://www.youtube.com/@williejoydelatorre7178,1,Ugw70TcjGbxG3nyKmCR4AaABAg,@thescreamer1006
Ugwdvd6KR9ZQoHZsQwV4AaABAg,0,0,"2023-12-20 19:14:25",@seoce,"she sings like the snowman song girl",UCLGZygKfYDoiL7JWzfD3E2w,http://www.youtube.com/@seoce,0,,
Ugxq188wa56wH7StIb94AaABAg,0,1,"2023-12-20 13:44:53",@josegimenez5090,"It’s like Amy Winehouse’s voice 😮",UCRN8YOnfr5ThnBXxsECn7KQ,http://www.youtube.com/@josegimenez5090,0,,
UgwC2JsJ1LhS-eIdort4AaABAg,0,0,"2023-12-20 02:25:49",@sabininjr1,"Propaganda chata do caralho.Voz enjoada demais...""anyone can be Santa"" é meus ovo! Troca esse propaganda...",UCXBBdPlWWcpqdl3o2RNXs3g,http://www.youtube.com/@sabininjr1,0,,
Ugw5oHSMmIEIIMwfF3J4AaABAg,1,1,"2023-12-20 02:16:57",@weldermartins2715,"The singer is Celeste",UCdAia0xY29vvJ6VcnrUnGAg,http://www.youtube.com/@weldermartins2715,0,,
Ugw5oHSMmIEIIMwfF3J4AaABAg.9yXCUO5Wa8l9yZGyxiMDLQ,,0,"2023-12-20 21:34:41",@SilvanadeAndrade,"I think is Joanna Newsom",UCrFDxeylYOgtv46Ouyt0VRQ,http://www.youtube.com/@SilvanadeAndrade,1,Ugw5oHSMmIEIIMwfF3J4AaABAg,@weldermartins2715
UgzQ3S-BezTBtJu7L1d4AaABAg,0,0,"2023-12-19 23:39:50",@paulozorzo9996,"i think her voice is horrible",UCM_0elR_pM0POLOdoeCnnLw,http://www.youtube.com/@paulozorzo9996,0,,
UgzoLYrCFmex6qYJZ_B4AaABAg,1,1,"2023-12-19 15:46:23",@DaviSilva-oc7iv,"Ironic how all the santas are white males.",UCdDZ_YYvJiwl5Pd11xYSyXA,http://www.youtube.com/@DaviSilva-oc7iv,0,,
UgzoLYrCFmex6qYJZ_B4AaABAg.9yW4K3AZLoF9ycqDFb7ipV,,0,"2023-12-22 16:08:19",@DaviSilva-oc7iv,"Zach10483 I know, but it's still funny that a commercial that says that anyone can be Santa has all santas belong to a minority of old white fat males.",UCdDZ_YYvJiwl5Pd11xYSyXA,http://www.youtube.com/@DaviSilva-oc7iv,1,UgzoLYrCFmex6qYJZ_B4AaABAg,@DaviSilva-oc7iv
Ugyokhow8Jd-mra6F-x4AaABAg,1,5,"2023-12-19 05:08:02",@kdarrensaulong,"I don't like coke, I came here just only for her voice. 😊",UCFRl8IZ41V1vRiZ4zIImvCw,http://www.youtube.com/@kdarrensaulong,0,,
Ugyokhow8Jd-mra6F-x4AaABAg.9yUwG_syIz49ygw3hiH_5X,,1,"2023-12-24 06:16:24",@Kidthatcomments420,Ok,UCYmyWOvZb9J_eO9mou6LCBw,http://www.youtube.com/@Kidthatcomments420,1,Ugyokhow8Jd-mra6F-x4AaABAg,@kdarrensaulong
Ugyw-rYSOPQEDoOypz14AaABAg,0,2,"2023-12-18 17:23:55",@sakuraifrlegends,"Bro these comments from kids- 💀💀💀",UC8LIQ6O4BakqXKN5vXF2FRw,http://www.youtube.com/@sakuraifrlegends,0,,
UgyfVk037ckHOLA9peB4AaABAg,1,1,"2023-12-18 14:22:51",@BrunoOllie,"I hate Santa, I hate soft drinks, I BOYCOTT COKE (they support IsraHell's genocide) and I don't like this woman's voice. Have a lovely day. 🌎🙏🇵🇸🫒🍉",UCcNKxmHLF4iHJvZDF2B_b3Q,http://www.youtube.com/@BrunoOllie,0,,
UgyfVk037ckHOLA9peB4AaABAg.9yTLyHlI9fg9yU7qu7ght0,,0,"2023-12-18 21:38:45",@Hereiamtoo,"Israel is the god city so don't Say more stupid things finally shush",UCL4NPBeNH20aSxiVfjZ7p9A,http://www.youtube.com/@Hereiamtoo,1,UgyfVk037ckHOLA9peB4AaABAg,@BrunoOllie
UgxFta3ggYQ0nwpcTKJ4AaABAg,0,1,"2023-12-18 11:08:20",@Kysa_CZ,Bruh,UCSoWRBWjBS7joU6cGtLVi_A,http://www.youtube.com/@Kysa_CZ,0,,
UgxXhsnCf4xgw98ly194AaABAg,1,2,"2023-12-17 14:29:00",@darlingkoka1888,"I have kind a feeling that the singer is a black female probably with curly hairs........ squeaky voice ....",UC1aJ41h4lrfQYh7Pq_KAFFA,http://www.youtube.com/@darlingkoka1888,0,,
UgxXhsnCf4xgw98ly194AaABAg.9yQmsUQAEvu9yZH-o3iD-G,,0,"2023-12-20 21:34:57",@SilvanadeAndrade,"Joanna Newsom",UCrFDxeylYOgtv46Ouyt0VRQ,http://www.youtube.com/@SilvanadeAndrade,1,UgxXhsnCf4xgw98ly194AaABAg,@darlingkoka1888
Ugy81Ovws8o5mVvjl814AaABAg,0,5,"2023-12-17 13:04:26",@mikelbond1323,"I love it❤🌲",UCl3WFwbt1HdNHofeCBf2pRg,http://www.youtube.com/@mikelbond1323,0,,
UgzKXnKNPwsKM8eF8R54AaABAg,0,0,"2023-12-17 12:50:41",@lhuzzacostamorado5057,"Hello I am nanitz and I am very happy",UCmNeGoltPAR6hwMR65_GIAQ,http://www.youtube.com/@lhuzzacostamorado5057,0,,
UgxhGayhwDsf0jIdnHB4AaABAg,7,15,"2023-12-17 10:31:33",@user-cg4ig1js6p,"Im obsessed with the song",UCpqxiTgOi56rtCiutbGEDFw,http://www.youtube.com/@user-cg4ig1js6p,0,,
UgxhGayhwDsf0jIdnHB4AaABAg.9yQMhLOu_cU9yQSCWAxKSK,,7,"2023-12-17 11:19:38",@badremake,"is it on spotify ?? i can’t find it anywhere",UCfGOXrNu6wOKmEabPx6Q0lQ,http://www.youtube.com/@badremake,1,UgxhGayhwDsf0jIdnHB4AaABAg,@user-cg4ig1js6p
UgxhGayhwDsf0jIdnHB4AaABAg.9yQMhLOu_cU9yTfMb6k9uh,,1,"2023-12-18 17:21:04",@sakuraifrlegends,"​@badremake It is an advertisement on Spotify",UC8LIQ6O4BakqXKN5vXF2FRw,http://www.youtube.com/@sakuraifrlegends,1,UgxhGayhwDsf0jIdnHB4AaABAg,@user-cg4ig1js6p
UgxhGayhwDsf0jIdnHB4AaABAg.9yQMhLOu_cU9yZtO6Zd594,,4,"2023-12-21 03:19:03",@fernandosanchezquispe4299,"Same I've been looking for the song the whole day and can't find it anywhere",UCk5tT5VIV86XpQ95DuX9zPA,http://www.youtube.com/@fernandosanchezquispe4299,1,UgxhGayhwDsf0jIdnHB4AaABAg,@user-cg4ig1js6p
UgxhGayhwDsf0jIdnHB4AaABAg.9yQMhLOu_cU9ypX9Ksvbix,,2,"2023-12-27 14:23:08",@xdush,"The song is trash",UCHNvntqmeOZFE3tr8mC2PlQ,http://www.youtube.com/@xdush,1,UgxhGayhwDsf0jIdnHB4AaABAg,@user-cg4ig1js6p
UgxhGayhwDsf0jIdnHB4AaABAg.9yQMhLOu_cU9yv8SPwSQUx,,2,"2023-12-29 18:42:44",@Lffewgj,"You can’t be serious this song is so annoying",UCyXamOw8RI4ymoGmIfnRl0g,http://www.youtube.com/@Lffewgj,1,UgxhGayhwDsf0jIdnHB4AaABAg,@user-cg4ig1js6p
UgxhGayhwDsf0jIdnHB4AaABAg.9yQMhLOu_cUABWJ0Q4VM00,,0,"2024-12-01 17:14:18",@Battlemekker205,"​@LffewgjAre you and Xdush spamming and/or spreading false information?",UCa70IOSx96RrYzBvCJg5Rdg,http://www.youtube.com/@Battlemekker205,1,UgxhGayhwDsf0jIdnHB4AaABAg,@user-cg4ig1js6p
UgxhGayhwDsf0jIdnHB4AaABAg.9yQMhLOu_cUACPqc3aCQBb,,0,"2024-12-24 01:33:23",@Lffewgj,"@ no i just hate the song",UCyXamOw8RI4ymoGmIfnRl0g,http://www.youtube.com/@Lffewgj,1,UgxhGayhwDsf0jIdnHB4AaABAg,@user-cg4ig1js6p
UgwS9tf6-_JV8M-0GfB4AaABAg,0,3,"2023-12-17 09:30:15",@akio_Amia,"I love coke and Santa",UCOmK6fcZhjziTDD3P32WQSQ,http://www.youtube.com/@akio_Amia,0,,
Ugx3IwaFsflK-xgkCSF4AaABAg,0,2,"2023-12-17 08:35:33",@xpreflex6265,"I hate this voice ew",UCY4tJ4BJk4njd2xS4L3jH3g,http://www.youtube.com/@xpreflex6265,0,,
UgzD8TRuS2ylcV3pf9d4AaABAg,0,7,"2023-12-17 05:42:00",@alex-il3gk,"I love this add so much❤",UCnjfIouH93Fie6_vs49bAcg,http://www.youtube.com/@alex-il3gk,0,,
UgwBVgt6UkQhQROxZSN4AaABAg,5,20,"2023-12-17 02:48:37",@Sofia-ff3pw,"The song is addicting",UC7F2SgJuybZfjSO6o66TKLw,http://www.youtube.com/@Sofia-ff3pw,0,,
UgwBVgt6UkQhQROxZSN4AaABAg.9yPXillYiCe9yTLTcj0c0H,,3,"2023-12-18 14:18:31",@BrunoOllie,"It's annoying",UCcNKxmHLF4iHJvZDF2B_b3Q,http://www.youtube.com/@BrunoOllie,1,UgwBVgt6UkQhQROxZSN4AaABAg,@Sofia-ff3pw
UgwBVgt6UkQhQROxZSN4AaABAg.9yPXillYiCe9yTfR6-OtrS,,5,"2023-12-18 17:21:41",@sakuraifrlegends,"​@BrunoOllie For real mate, Spotify made it our worst nightmare!",UC8LIQ6O4BakqXKN5vXF2FRw,http://www.youtube.com/@sakuraifrlegends,1,UgwBVgt6UkQhQROxZSN4AaABAg,@Sofia-ff3pw
UgwBVgt6UkQhQROxZSN4AaABAg.9yPXillYiCe9yXQG-Fvn_R,,2,"2023-12-20 04:17:19",@yoxq6067,"i fuggin drills my ears, now it's traped in my brain forever",UC81YWtXelJ9CVkEjzm9e3Tw,http://www.youtube.com/@yoxq6067,1,UgwBVgt6UkQhQROxZSN4AaABAg,@Sofia-ff3pw
UgwBVgt6UkQhQROxZSN4AaABAg.9yPXillYiCe9yezeCf5e3Y,,1,"2023-12-23 12:09:15",@sul_24,"Like coke",UCGXs-QEb6Twr0COqsayy_cA,http://www.youtube.com/@sul_24,1,UgwBVgt6UkQhQROxZSN4AaABAg,@Sofia-ff3pw
UgwBVgt6UkQhQROxZSN4AaABAg.9yPXillYiCe9ygNoUgYWmV,,0,"2023-12-24 01:08:21",@siggybuttbrain7026,"Like it doesn’t even fucking rhyme at the end",UCKLTRSsDXj2WQ6eQzdPLc4w,http://www.youtube.com/@siggybuttbrain7026,1,UgwBVgt6UkQhQROxZSN4AaABAg,@Sofia-ff3pw
UgzaCZPCrKrVd2sjqm54AaABAg,0,2,"2023-12-17 02:27:12",@screaming_bimbo,"I starting to hate this song pls gtfo of my YouTube ad",UC_HO3r2DlOAj-j4xxJndxlw,http://www.youtube.com/@screaming_bimbo,0,,
UgyO4Iurs9Orvxq1UR54AaABAg,2,0,"2023-12-17 01:19:12",@erangassen,"The song is so so so so so so so so so BANGER I LOVE IT SO MUCH HIVE THAT PERSON WHOEVER SINGED THAT SONG YOU SHOULD GIVE HER LIKE 1MILLION PESSOS OR DOLLARS OR ANYTHIBG",UCPuxEDPUtBsoDp3eoz8n7QA,http://www.youtube.com/@erangassen,0,,
